읍면동명,투표구명,선거인수,투표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,민생당,미래한국당,더불어시민당,정의당,우리공화당,민중당,한국경제당,국민의당,친박신당,열린민주당,코리아,가자!평화인권당,가자환경당,국가혁명배당금당,국민새정당,국민참여신당,기독자유통일당,깨어있는시민연대당,남북통일당,노동당,녹색당,대한당,대한민국당,미래당,미래민주당,새누리당,여성의당,우리당,자유당,새벽당,자영업당,충청의미래당,통일민주당,한국복지당,홍익당,계,무효투표수,기권수
합계,,55334,37378,781,19990,6274,2003,434,293,117,1352,370,1018,67,23,14,391,19,78,601,24,28,61,53,22,50,116,98,180,163,8,58,112,27,22,38,74,65,35024,2354,17956
거소·선상투표,,165,158,9,61,31,9,1,3,1,6,3,3,0,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,139,19,7
관외사전투표,,3367,3366,69,1422,782,256,30,27,7,188,19,155,14,3,3,41,0,0,41,1,1,6,9,1,3,9,8,27,42,2,8,15,7,0,3,2,3,3204,162,1
재외투표,,244,62,1,31,16,3,2,1,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,1,182
재외투표(공관),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
창녕읍,소계,13471,8462,167,4479,1478,489,60,58,23,389,77,224,17,5,3,115,1,6,144,10,9,6,11,5,15,28,21,36,42,0,11,27,5,3,7,7,8,7986,476,5009
,관내사전투표,3686,3686,79,1802,764,238,30,21,13,141,30,129,4,2,2,54,0,2,37,4,3,3,7,3,6,12,11,14,20,0,8,4,1,0,0,2,3,3449,237,0
,창녕읍제1투,1798,954,19,553,131,47,8,11,3,29,15,19,1,1,1,7,0,0,31,2,4,2,0,0,3,1,1,4,2,0,2,6,0,1,3,0,0,907,47,844
,창녕읍제2투,2367,1050,15,580,160,53,6,10,4,57,12,16,4,1,0,14,0,0,21,0,1,1,3,0,1,3,4,8,8,0,0,6,2,0,1,1,4,996,54,1317
