읍면동명,투표구명,선거인수,투표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,민생당,미래한국당,더불어시민당,정의당,우리공화당,민중당,한국경제당,국민의당,친박신당,열린민주당,코리아,가자!평화인권당,가자환경당,국가혁명배당금당,국민새정당,국민참여신당,기독자유통일당,깨어있는시민연대당,남북통일당,노동당,녹색당,대한당,대한민국당,미래당,미래민주당,새누리당,여성의당,우리당,자유당,새벽당,자영업당,충청의미래당,통일민주당,한국복지당,홍익당,계,무효투표수,기권수
합계,,95647,62501,7197,2699,33637,6232,204,1108,56,1942,118,4022,56,29,58,304,37,28,517,20,22,50,177,8,40,29,140,58,214,11,36,65,55,19,75,32,88,59383,3118,33146
거소·선상투표,,393,355,66,16,133,16,4,6,2,8,6,22,1,2,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,296,59,38
관외사전투표,,4695,4693,633,262,2154,514,7,60,4,199,5,411,15,4,4,37,2,5,20,2,3,4,16,0,3,2,13,9,59,1,8,3,7,0,2,2,7,4477,216,2
재외투표,,189,44,4,3,20,5,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,44,0,145
재외투표(공관),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
신태인읍,소계,5077,3162,294,142,1870,253,13,66,7,71,8,146,3,4,1,2,2,1,31,0,0,2,7,1,2,1,9,2,3,0,1,0,3,0,4,1,6,2956,206,1915
,관내사전투표,1540,1540,135,58,947,127,8,21,2,28,3,85,1,1,0,1,1,0,6,0,0,0,5,0,0,0,6,1,1,0,0,0,0,0,1,0,5,1443,97,0
,신태인읍제1투,1500,663,61,33,396,55,3,12,0,24,2,29,1,0,0,0,0,0,8,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,1,0,0,631,32,837
,신태인읍제2투,1169,506,57,23,268,47,1,16,4,15,1,16,1,1,0,0,0,1,6,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,2,1,0,467,39,663
