읍면동명,투표구명,선거인수,투표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,민생당,미래한국당,더불어시민당,정의당,우리공화당,민중당,한국경제당,국민의당,친박신당,열린민주당,코리아,가자!평화인권당,가자환경당,국가혁명배당금당,국민새정당,국민참여신당,기독자유통일당,깨어있는시민연대당,남북통일당,노동당,녹색당,대한당,대한민국당,미래당,미래민주당,새누리당,여성의당,우리당,자유당,새벽당,자영업당,충청의미래당,통일민주당,한국복지당,홍익당,계,무효투표수,기권수
합계,,191707,129101,2788,52356,38125,8716,1077,894,275,6132,640,4852,187,52,67,1038,67,80,1465,64,56,137,131,32,102,388,360,436,774,39,108,362,82,21,96,111,98,122208,6893,62606
거소·선상투표,,472,441,16,121,109,31,6,5,4,35,9,14,1,0,1,15,2,2,10,1,0,0,3,1,0,2,1,3,1,0,2,0,1,0,1,1,0,398,43,31
관외사전투표,,9844,9841,285,2927,3236,908,45,67,24,570,34,585,43,10,11,113,6,10,62,6,12,13,23,3,9,34,33,47,94,3,15,23,16,1,6,9,16,9299,542,3
재외투표,,473,143,2,29,49,18,2,1,0,7,2,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,139,4,330
재외투표(공관),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
삼락동,소계,5311,3179,75,1305,975,156,26,21,5,125,18,103,7,1,1,24,3,1,35,2,0,3,1,1,2,10,8,13,9,0,3,12,2,0,3,1,1,2952,227,2132
,관내사전투표,1228,1228,29,463,440,69,5,6,3,50,4,53,3,0,0,12,0,0,3,0,0,1,0,0,1,2,1,4,3,0,0,3,1,0,2,0,0,1158,70,0
,삼락동제1투,755,469,7,250,105,18,4,3,1,15,7,8,1,0,1,2,0,0,10,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,437,32,286
,삼락동제2투,1735,737,24,293,217,33,7,7,1,24,6,19,2,0,0,1,2,0,13,1,0,0,0,0,0,4,3,5,3,0,0,6,0,0,0,0,1,672,65,998
,삼락동제3투,1593,745,15,299,213,36,10,5,0,36,1,23,1,1,0,9,1,1,9,0,0,2,1,0,1,2,4,4,3,0,2,3,1,0,1,1,0,685,60,848
모라제1동,소계,24203,16043,315,6829,4645,989,121,114,28,683,80,554,9,3,10,139,5,6,239,5,4,25,9,8,11,46,53,55,92,8,9,61,10,1,12,13,13,15204,839,8160
,관내사전투표,5767,5767,103,2374,1888,324,47,36,9,216,26,252,2,2,4,40,2,0,49,1,1,7,1,5,5,10,5,14,36,1,2,12,1,0,3,5,2,5485,282,0
,모라제1동제1투,2511,1387,30,599,377,79,6,10,1,58,6,36,2,0,0,16,0,1,28,0,0,6,1,0,1,6,6,7,9,0,0,9,2,0,1,4,1,1302,85,1124
,모라제1동제2투,2653,1745,29,687,519,142,12,12,3,87,8,49,1,0,1,21,0,0,38,1,1,1,0,1,0,6,6,8,12,1,2,4,1,0,1,3,3,1660,85,908
