읍면동명,투표구명,선거인수,투표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,민생당,미래한국당,더불어시민당,정의당,우리공화당,민중당,한국경제당,국민의당,친박신당,열린민주당,코리아,가자!평화인권당,가자환경당,국가혁명배당금당,국민새정당,국민참여신당,기독자유통일당,깨어있는시민연대당,남북통일당,노동당,녹색당,대한당,대한민국당,미래당,미래민주당,새누리당,여성의당,우리당,자유당,새벽당,자영업당,충청의미래당,통일민주당,한국복지당,홍익당,계,무효투표수,기권수
합계,,428834,252609,5706,83667,79613,22270,1501,3299,460,16247,1292,12504,401,63,78,1944,112,163,5341,105,106,323,293,48,185,906,760,769,1813,64,188,1102,166,62,136,209,178,242074,10535,176225
거소·선상투표,,1324,1284,47,337,340,87,8,14,2,125,13,32,11,1,0,47,5,0,14,2,2,2,1,0,6,16,1,11,2,2,2,2,6,4,1,3,6,1152,132,40
관외사전투표,,22476,22457,616,6308,7356,2083,99,270,51,1484,58,1450,128,10,15,280,9,18,230,23,18,30,50,5,24,92,97,125,208,6,40,59,27,9,15,45,17,21355,1102,19
재외투표,,1093,234,8,46,89,28,1,1,0,12,0,30,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,3,0,0,2,1,0,0,1,1,231,3,859
재외투표(공관),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
팽성읍,소계,23006,12011,260,5117,3142,724,106,129,39,604,110,475,9,2,6,83,8,8,332,5,4,10,10,3,4,39,32,35,40,3,8,59,7,1,9,13,5,11441,570,10995
,관내사전투표,3414,3414,59,1244,1136,229,17,47,9,165,19,238,2,0,1,21,2,4,45,1,2,1,4,0,2,8,10,3,10,0,1,8,2,0,0,1,2,3293,121,0
,팽성읍제1투,2803,1366,33,575,333,68,9,23,7,100,14,29,0,0,0,10,1,0,40,0,0,1,0,0,0,7,3,5,9,0,3,6,0,0,4,2,1,1283,83,1437
,팽성읍제2투,2860,1437,37,578,397,89,7,15,5,77,11,50,2,0,0,12,1,2,38,0,0,2,2,0,1,6,7,4,5,1,1,11,1,0,0,2,0,1364,73,1423
,팽성읍제3투,4384,1245,41,529,296,75,12,8,4,58,12,42,1,0,1,11,1,0,50,0,0,2,1,1,0,3,5,4,7,1,1,7,1,1,1,2,1,1179,66,3139
,팽성읍제4투,1597,724,14,354,141,49,4,4,1,49,6,21,0,1,0,2,0,0,32,1,1,1,0,0,0,1,1,4,0,1,0,7,1,0,2,0,0,698,26,873
,팽성읍제5투,1739,1029,22,556,196,48,19,8,3,36,10,27,0,0,0,3,0,0,31,2,0,0,0,1,0,1,1,5,1,0,1,4,0,0,2,0,0,977,52,710
,팽성읍제6투,1436,666,5,335,149,39,9,2,1,25,5,17,2,0,1,3,0,0,31,0,1,0,1,0,0,2,2,2,1,0,0,1,1,0,0,1,0,636,30,770
,팽성읍제7투,2300,1053,17,475,236,60,12,13,2,35,13,26,0,1,2,8,0,1,43,0,0,1,0,1,0,8,2,5,2,0,1,7,1,0,0,4,1,977,76,1247
