읍면동명,투표구명,선거인수,투표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,정당별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,민생당,미래한국당,더불어시민당,정의당,우리공화당,민중당,한국경제당,국민의당,친박신당,열린민주당,코리아,가자!평화인권당,가자환경당,국가혁명배당금당,국민새정당,국민참여신당,기독자유통일당,깨어있는시민연대당,남북통일당,노동당,녹색당,대한당,대한민국당,미래당,미래민주당,새누리당,여성의당,우리당,자유당,새벽당,자영업당,충청의미래당,통일민주당,한국복지당,홍익당,계,무효투표수,기권수
합계,,151222,98094,2916,33217,28342,12261,641,627,172,5720,582,4376,130,30,41,735,44,52,1506,58,35,117,227,24,84,258,244,251,576,26,64,297,92,165,67,62,76,94115,3979,53128
거소·선상투표,,307,295,15,84,77,30,5,2,1,8,5,12,0,0,0,5,0,1,3,0,0,0,3,1,0,1,0,2,0,1,1,1,0,4,0,0,1,263,32,12
관외사전투표,,8451,8447,298,2071,2765,1175,24,44,15,511,18,526,41,5,6,79,6,5,64,7,9,20,38,0,13,16,23,36,74,2,12,21,20,78,4,11,14,8051,396,4
재외투표,,358,88,1,8,39,10,1,0,0,5,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,87,1,270
재외투표(공관),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중앙동,소계,5073,3139,76,1299,758,312,20,12,5,227,26,126,3,0,2,33,2,3,54,0,2,3,8,0,1,6,6,4,12,1,3,18,3,1,2,1,3,3032,107,1934
,관내사전투표,1194,1194,19,446,352,140,8,5,1,69,8,76,1,0,1,12,1,0,10,0,1,1,2,0,0,2,2,0,5,0,0,1,0,0,0,0,1,1164,30,0
,중앙동제1투,1912,929,20,399,200,82,2,1,2,79,3,31,0,0,0,13,1,2,29,0,1,2,2,0,0,3,3,0,5,0,0,12,2,0,1,0,1,896,33,983
,중앙동제2투,1967,1016,37,454,206,90,10,6,2,79,15,19,2,0,1,8,0,1,15,0,0,0,4,0,1,1,1,4,2,1,3,5,1,1,1,1,1,972,44,951
