읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당양문석,미래통합당정점식,우리공화당박청정,국가혁명배당금당김민준,계,무효투표수,기권수
합계,,109768,73732,29939,40561,1329,809,72638,1094,36036
거소·선상투표,,521,489,194,218,32,15,459,30,32
관외사전투표,,4405,4402,2291,1870,70,73,4304,98,3
국외부재자투표,,150,39,25,14,0,0,39,0,111
국외부재자투표(공관),,0,0,0,0,0,0,0,0,0
산양읍,소계,4118,2663,892,1647,37,31,2607,56,1455
,관내사전투표,1003,1003,458,510,5,16,989,14,0
,산양읍제1투,2228,1130,321,749,22,8,1100,30,1098
,산양읍제2투,563,318,75,224,8,3,310,8,245
,산양읍제3투,228,152,27,118,1,3,149,3,76
,산양읍제4투,96,60,11,46,1,1,59,1,36
용남면,소계,9568,6059,2410,3374,103,86,5973,86,3509
,관내사전투표,2062,2062,982,1014,23,21,2040,22,0
,용남면제1투,2764,1469,619,774,36,23,1452,17,1295
,용남면제2투,2476,1251,372,823,19,18,1232,19,1225
,용남면제3투,193,125,15,97,4,1,117,8,68
,용남면제4투,2073,1152,422,666,21,23,1132,20,921
도산면,소계,2746,1991,646,1240,31,30,1947,44,755
,관내사전투표,762,762,320,414,9,12,755,7,0
,도산면제1투,1176,668,180,449,14,8,651,17,508
,도산면제2투,472,339,72,241,5,6,324,15,133
,도산면제3투,336,222,74,136,3,4,217,5,114
광도면,소계,22455,14442,7183,6829,173,127,14312,130,8013
,관내사전투표,5682,5681,3250,2319,50,21,5640,41,1
,광도면제1투,1457,860,267,558,14,10,849,11,597
,광도면제2투,2652,1435,695,688,17,20,1420,15,1217
,광도면제3투,1998,1117,428,646,18,12,1104,13,881
,광도면제4투,3402,1521,677,783,20,24,1504,17,1881
,광도면제5투,2527,1438,721,675,25,9,1430,8,1089
,광도면제6투,2310,1244,585,619,17,10,1231,13,1066
,광도면제7투,2427,1146,560,541,12,21,1134,12,1281
욕지면,소계,1686,1146,435,654,15,14,1118,28,540
,관내사전투표,508,508,214,277,6,3,500,8,0
,욕지면제1투,799,381,134,223,5,9,371,10,418
,욕지면제2투,178,118,50,64,1,0,115,3,60
,욕지면제3투,201,139,37,90,3,2,132,7,62
한산면,소계,1629,1192,395,716,35,17,1163,29,437
,관내사전투표,577,577,226,326,10,6,568,9,0
,한산면제1투,807,444,112,287,20,9,428,16,363
,한산면제2투,144,109,32,70,4,1,107,2,35
,한산면제3투,101,62,25,33,1,1,60,2,39
사량면,소계,1331,939,293,595,18,12,918,21,392
,관내사전투표,545,545,197,320,9,9,535,10,0
,사량면투표소,786,394,96,275,9,3,383,11,392
도천동,소계,7563,4821,1537,3046,99,55,4737,84,2742
,관내사전투표,1502,1502,594,851,28,9,1482,20,0
,도천동제1투,1765,945,247,655,24,8,934,11,820
,도천동제2투,1532,804,223,536,15,14,788,16,728
,도천동제3투,1687,921,297,566,20,13,896,25,766
,도천동제4투,1077,649,176,438,12,11,637,12,428
명정동,소계,3380,2418,815,1494,41,29,2379,39,962
,관내사전투표,1357,1357,511,796,18,18,1343,14,0
,명정동제1투,1045,582,172,384,8,7,571,11,463
,명정동제2투,978,479,132,314,15,4,465,14,499
중앙동,소계,3701,2358,759,1518,36,11,2324,34,1343
,관내사전투표,889,889,350,510,13,4,877,12,0
,중앙동제1투,1693,853,235,584,17,5,841,12,840
,중앙동제2투,1119,616,174,424,6,2,606,10,503
정량동,소계,7769,4858,1635,3016,101,41,4793,65,2911
,관내사전투표,1896,1896,757,1077,31,11,1876,20,0
,정량동제1투,1931,980,258,672,21,9,960,20,951
,정량동제2투,1913,916,293,592,17,7,909,7,997
,정량동제3투,2029,1066,327,675,32,14,1048,18,963
북신동,소계,9412,6670,2411,4011,95,75,6592,78,2742
,관내사전투표,2938,2938,1244,1595,41,27,2907,31,0
,북신동제1투,2611,1627,515,1045,21,29,1610,17,984
,북신동제2투,1778,892,245,608,17,12,882,10,886
,북신동제3투,2085,1213,407,763,16,7,1193,20,872
무전동,소계,11265,7544,3287,3955,140,67,7449,95,3721
,관내사전투표,2726,2726,1426,1187,52,30,2695,31,0
,무전동제1투,3123,1479,504,902,35,15,1456,23,1644
,무전동제2투,2765,1627,636,928,32,10,1606,21,1138
,무전동제3투,2651,1712,721,938,21,12,1692,20,939
미수동,소계,8914,5911,2499,3124,138,69,5830,81,3003
,관내사전투표,2428,2428,1178,1138,49,19,2384,44,0
,미수동제1투,1705,881,282,549,29,15,875,6,824
,미수동제2투,2010,1089,444,574,37,17,1072,17,921
,미수동제3투,1232,630,243,360,11,10,624,6,602
,미수동제4투,1539,883,352,503,12,8,875,8,656
봉평동,소계,9155,5789,2232,3239,165,57,5693,96,3366
,관내사전투표,2280,2280,1040,1145,54,16,2255,25,0
,봉평동제1투,1788,949,353,527,39,10,929,20,839
,봉평동제2투,2110,1077,354,648,32,13,1047,30,1033
,봉평동제3투,1547,742,242,469,16,7,734,8,805
,봉평동제4투,1430,741,243,450,24,11,728,13,689
잘못 투입·구분된 투표지,,0,1,0,1,0,0,1,0,-1
