읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당박남현,미래통합당최형두,국가혁명배당금당허성정,무소속곽채규,계,무효투표수,기권수
합계,,152336,104034,35124,64706,992,1939,102761,1273,48302
거소·선상투표,,474,445,155,204,14,36,409,36,29
관외사전투표,,7500,7499,3487,3520,85,262,7354,145,1
국외부재자투표,,317,95,67,25,1,0,93,2,222
국외부재자투표(공관),,0,2,2,0,0,0,2,0,-2
구산면,소계,3765,2487,579,1820,18,29,2446,41,1278
,관내사전투표,673,673,214,431,6,10,661,12,0
,구산면제1투,1083,630,139,468,4,7,618,12,453
,구산면제2투,2009,1184,226,921,8,12,1167,17,825
진동면,소계,10182,6618,2389,3982,79,111,6561,57,3564
,관내사전투표,2568,2568,1157,1331,24,42,2554,14,0
,진동면제1투,845,525,100,411,4,4,519,6,320
,진동면제2투,2704,1424,404,951,22,32,1409,15,1280
,진동면제3투,1687,893,222,633,14,10,879,14,794
,진동면제4투,2378,1208,506,656,15,23,1200,8,1170
진북면,소계,3251,2027,546,1388,23,34,1991,36,1224
,관내사전투표,751,751,250,479,5,12,746,5,0
,진북면제1투,1768,909,216,639,14,18,887,22,859
,진북면제2투,732,367,80,270,4,4,358,9,365
진전면,소계,3504,2381,506,1763,32,31,2332,49,1123
,관내사전투표,830,830,224,580,4,10,818,12,0
,진전면제1투,1501,805,130,627,16,14,787,18,696
,진전면제2투,1173,746,152,556,12,7,727,19,427
현동,소계,10751,7634,3227,4172,62,121,7582,52,3117
,관내사전투표,3322,3322,1571,1655,26,51,3303,19,0
,현동제1투,2334,1393,539,812,5,26,1382,11,941
,현동제2투,2743,1534,478,990,23,27,1518,16,1209
,현동제3투,2352,1385,639,715,8,17,1379,6,967
가포동,소계,923,722,287,412,8,8,715,7,201
,관내사전투표,493,493,233,247,3,6,489,4,0
,가포동투표소,430,229,54,165,5,2,226,3,201
월영동,소계,24465,16427,6043,9823,122,275,16263,164,8038
,관내사전투표,4905,4904,2190,2567,27,77,4861,43,1
,월영동제1투,1661,770,176,544,13,19,752,18,891
,월영동제2투,1864,969,256,672,13,18,959,10,895
,월영동제3투,2924,1721,626,1041,8,32,1707,14,1203
,월영동제4투,2549,1445,443,949,15,23,1430,15,1104
,월영동제5투,2116,1357,412,908,5,20,1345,12,759
,월영동제6투,3356,2003,751,1185,20,28,1984,19,1353
,월영동제7투,2590,1666,581,1035,4,29,1649,17,924
,월영동제8투,2500,1592,608,922,17,29,1576,16,908
문화동,소계,10214,6871,2188,4432,51,121,6792,79,3343
,관내사전투표,2753,2753,1031,1641,17,42,2731,22,0
,문화동제1투,2506,1301,382,846,15,31,1274,27,1205
,문화동제2투,2075,1114,299,781,8,12,1100,14,961
,문화동제3투,2880,1703,476,1164,11,36,1687,16,1177
완월동,소계,8403,5787,1802,3734,58,118,5712,75,2616
,관내사전투표,2219,2219,865,1269,19,44,2197,22,0
,완월동제1투,1484,764,190,533,13,20,756,8,720
,완월동제2투,2018,1170,282,829,13,22,1146,24,848
,완월동제3투,2682,1634,465,1103,13,32,1613,21,1048
자산동,소계,9469,6371,1880,4197,81,134,6292,79,3098
,관내사전투표,2408,2408,808,1508,25,42,2383,25,0
,자산동제1투,2472,1446,373,1002,17,29,1421,25,1026
,자산동제2투,1205,620,156,434,11,13,614,6,585
,자산동제3투,1429,739,201,503,10,16,730,9,690
,자산동제4투,1955,1158,342,750,18,34,1144,14,797
교방동,소계,11862,7924,2491,5141,68,130,7830,94,3938
,관내사전투표,2569,2568,1018,1470,18,38,2544,24,1
,교방동제1투,2105,1144,296,786,13,25,1120,24,961
,교방동제2투,2306,1413,481,890,6,28,1405,8,893
,교방동제3투,874,521,129,374,7,7,517,4,353
,교방동제4투,1654,1030,281,716,7,13,1017,13,624
,교방동제5투,2354,1248,286,905,17,19,1227,21,1106
합포동,소계,6587,4381,1378,2847,37,66,4328,53,2206
,관내사전투표,2135,2135,767,1298,15,32,2112,23,0
,합포동제1투,2699,1465,435,980,11,21,1447,18,1234
,합포동제2투,1753,781,176,569,11,13,769,12,972
산호동,소계,10956,6896,2213,4405,71,128,6817,79,4060
,관내사전투표,2451,2451,923,1459,14,43,2439,12,0
,산호동제1투,2214,1282,345,882,12,24,1263,19,932
,산호동제2투,1912,920,286,593,15,15,909,11,992
,산호동제3투,2406,1301,406,832,13,31,1282,19,1105
,산호동제4투,1973,942,253,639,17,15,924,18,1031
반월중앙동,소계,12821,8887,2967,5553,92,171,8783,104,3934
,관내사전투표,3463,3463,1369,1978,27,60,3434,29,0
,반월중앙동제1투,2855,1563,497,1010,15,28,1550,13,1292
,반월중앙동제2투,1303,680,177,468,9,15,669,11,623
,반월중앙동제3투,2385,1371,364,938,17,35,1354,17,1014
,반월중앙동제4투,2815,1810,560,1159,24,33,1776,34,1005
오동동,소계,16892,10577,2917,7285,90,164,10456,121,6315
,관내사전투표,2982,2982,956,1939,18,46,2959,23,0
,오동동제1투,2921,1342,300,991,14,18,1323,19,1579
,오동동제2투,2395,1451,385,1016,8,20,1429,22,944
,오동동제3투,1940,1405,383,993,8,7,1391,14,535
,오동동제4투,2434,1317,325,908,20,39,1292,25,1117
,오동동제5투,2544,1284,391,848,13,24,1276,8,1260
,오동동제6투,1676,796,177,590,9,10,786,10,880
잘못 투입·구분된 투표지,,0,3,0,3,0,0,3,0,-3
