읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당황인성,미래통합당하영제,국가혁명배당금당고외순,무소속정승재,계,무효투표수,기권수
합계,,39430,28232,8222,18921,233,273,27649,583,11198
거소·선상투표,,215,194,55,122,2,6,185,9,21
관외사전투표,,2165,2165,863,1170,23,63,2119,46,0
국외부재자투표,,82,19,10,8,0,0,18,1,63
국외부재자투표(공관),,0,0,0,0,0,0,0,0,0
남해읍,소계,10780,7558,2610,4712,41,67,7430,128,3222
,관내사전투표,3716,3715,1496,2114,22,27,3659,56,1
,남해읍제1투,1734,924,278,607,6,12,903,21,810
,남해읍제2투,1085,647,165,467,4,3,639,8,438
,남해읍제3투,1841,997,315,647,5,10,977,20,844
,남해읍제4투,2404,1275,356,877,4,15,1252,23,1129
이동면,소계,3359,2472,577,1804,21,15,2417,55,887
,관내사전투표,1058,1058,306,718,7,7,1038,20,0
,이동면제1투,829,495,103,382,1,0,486,9,334
,이동면제2투,744,463,106,332,6,4,448,15,281
,이동면제3투,728,456,62,372,7,4,445,11,272
상주면,소계,1403,997,295,646,9,10,960,37,406
,관내사전투표,519,519,163,331,4,5,503,16,0
,상주면투표소,884,478,132,315,5,5,457,21,406
삼동면,소계,3396,2334,684,1585,15,13,2297,37,1062
,관내사전투표,1041,1041,359,653,9,7,1028,13,0
,삼동면제1투,1004,510,126,368,4,3,501,9,494
,삼동면제2투,1351,783,199,564,2,3,768,15,568
미조면,소계,2070,1373,359,979,13,8,1359,14,697
,관내사전투표,685,684,217,452,6,1,676,8,1
,미조면투표소,1385,689,142,527,7,7,683,6,696
남면,소계,3164,2171,583,1494,26,13,2116,55,993
,관내사전투표,1224,1224,353,831,7,7,1198,26,0
,남면제1투,1095,570,140,396,14,3,553,17,525
,남면제2투,845,377,90,267,5,3,365,12,468
서면,소계,2327,1670,384,1228,8,9,1629,41,657
,관내사전투표,660,660,186,463,1,2,652,8,0
,서면제1투,1039,567,137,403,5,3,548,19,472
,서면제2투,628,443,61,362,2,4,429,14,185
고현면,소계,3020,2098,691,1301,29,22,2043,55,922
,관내사전투표,1030,1030,380,596,14,13,1003,27,0
,고현면제1투,1011,485,113,349,7,3,472,13,526
,고현면제2투,979,583,198,356,8,6,568,15,396
설천면,소계,2534,1806,497,1254,16,10,1777,29,728
,관내사전투표,735,735,228,490,7,2,727,8,0
,설천면제1투,1223,677,162,487,6,8,663,14,546
,설천면제2투,576,394,107,277,3,0,387,7,182
창선면,소계,4915,3375,614,2618,30,37,3299,76,1540
,관내사전투표,1491,1491,303,1133,10,17,1463,28,0
,창선면제1투,1600,826,155,637,8,9,809,17,774
,창선면제2투,1082,628,81,514,9,5,609,19,454
,창선면제3투,742,430,75,334,3,6,418,12,312
잘못 투입·구분된 투표지,,0,0,0,0,0,0,0,0,0
