읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당황인성,미래통합당하영제,국가혁명배당금당고외순,무소속정승재,계,무효투표수,기권수
합계,,94821,63497,25530,34981,514,1447,62472,1025,31324
거소·선상투표,,323,299,95,159,5,13,272,27,24
관외사전투표,,4722,4718,2293,2070,54,186,4603,115,4
국외부재자투표,,128,30,20,10,0,0,30,0,98
국외부재자투표(공관),,0,6,5,1,0,0,6,0,-6
사천읍,소계,14952,9343,4270,4612,59,291,9232,111,5609
,관내사전투표,4090,4090,2212,1701,21,122,4056,34,0
,사천읍제1투,3496,1676,711,876,12,50,1649,27,1820
,사천읍제2투,1964,1039,441,543,6,37,1027,12,925
,사천읍제3투,1900,807,270,481,7,34,792,15,1093
,사천읍제4투,3502,1731,636,1011,13,48,1708,23,1771
정동면,소계,7335,4667,2073,2358,35,135,4601,66,2668
,관내사전투표,1437,1437,686,681,11,41,1419,18,0
,정동면제1투,1565,880,352,479,6,22,859,21,685
,정동면제2투,2013,1237,578,591,11,42,1222,15,776
,정동면제3투,2320,1113,457,607,7,30,1101,12,1207
사남면,소계,11535,7620,3822,3433,54,214,7523,97,3915
,관내사전투표,3573,3573,1954,1474,16,85,3529,44,0
,사남면제1투,1880,841,268,541,6,15,830,11,1039
,사남면제2투,3021,1538,741,717,8,50,1516,22,1483
,사남면제3투,3061,1668,859,701,24,64,1648,20,1393
용현면,소계,6369,4047,1594,2271,40,88,3993,54,2322
,관내사전투표,1751,1750,826,860,11,32,1729,21,1
,용현면제1투,1946,900,313,535,14,24,886,14,1046
,용현면제2투,2672,1397,455,876,15,32,1378,19,1275
축동면,소계,1753,1283,423,798,9,28,1258,25,470
,관내사전투표,635,635,278,323,5,12,618,17,0
,축동면투표소,1118,648,145,475,4,16,640,8,470
곤양면,소계,3127,2131,678,1330,28,36,2072,59,996
,관내사전투표,885,885,320,503,11,17,851,34,0
,곤양면제1투,1587,828,250,537,11,13,811,17,759
,곤양면제2투,655,418,108,290,6,6,410,8,237
곤명면,소계,2552,1679,414,1188,16,21,1639,40,873
,관내사전투표,631,631,196,406,8,7,617,14,0
,곤명면제1투,845,399,81,295,6,5,387,12,446
,곤명면제2투,1076,649,137,487,2,9,635,14,427
서포면,소계,3196,2004,672,1248,20,28,1968,36,1192
,관내사전투표,844,844,322,492,9,12,835,9,0
,서포면투표소,2352,1160,350,756,11,16,1133,27,1192
동서동,소계,5790,3740,930,2671,27,35,3663,77,2050
,관내사전투표,1293,1293,333,918,8,11,1270,23,0
,동서동제1투,1631,835,198,612,4,6,820,15,796
,동서동제2투,1425,808,196,573,6,10,785,23,617
,동서동제3투,1214,653,167,460,6,8,641,12,561
,동서동제4투,227,151,36,108,3,0,147,4,76
선구동,소계,4560,2955,938,1902,18,43,2901,54,1605
,관내사전투표,1001,1001,377,590,5,13,985,16,0
,선구동제1투,1165,594,137,437,2,11,587,7,571
,선구동제2투,919,519,161,338,4,9,512,7,400
,선구동제3투,1475,841,263,537,7,10,817,24,634
동서금동,소계,5339,3495,1167,2220,26,44,3457,38,1844
,관내사전투표,1727,1727,603,1073,10,27,1713,14,0
,동서금동제1투,2448,1205,412,764,9,11,1196,9,1243
,동서금동제2투,1164,563,152,383,7,6,548,15,601
벌용동,소계,12695,8382,3381,4679,59,156,8275,107,4313
,관내사전투표,3254,3254,1499,1629,30,54,3212,42,0
,벌용동제1투,3282,1762,656,1045,8,36,1745,17,1520
,벌용동제2투,1899,1048,311,710,2,13,1036,12,851
,벌용동제3투,1976,1041,383,621,7,17,1028,13,935
,벌용동제4투,2284,1277,532,674,12,36,1254,23,1007
향촌동,소계,5821,3864,1541,2142,34,78,3795,69,1957
,관내사전투표,1889,1889,824,970,21,34,1849,40,0
,향촌동제1투,2867,1375,519,794,9,32,1354,21,1492
,향촌동제2투,1065,600,198,378,4,12,592,8,465
남양동,소계,4624,3233,1214,1888,30,51,3183,50,1391
,관내사전투표,1528,1528,627,850,16,20,1513,15,0
,남양동제1투,2627,1397,502,833,11,27,1373,24,1230
,남양동제2투,469,308,85,205,3,4,297,11,161
잘못 투입·구분된 투표지,,0,1,0,1,0,0,1,0,-1
