읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당하귀남,미래통합당윤한홍,우리공화당조민기,국가혁명배당금당허양희,계,무효투표수,기권수
합계,,164936,115805,48018,64581,851,1004,114454,1351,49131
거소·선상투표,,427,398,162,182,12,10,366,32,29
관외사전투표,,9078,9069,4730,3986,64,111,8891,178,9
국외부재자투표,,254,56,39,17,0,0,56,0,198
국외부재자투표(공관),,0,3,2,1,0,0,3,0,-3
내서읍,소계,50046,34395,15792,17800,195,270,34057,338,15651
,관내사전투표,7836,7836,4270,3416,33,46,7765,71,0
,내서읍제1투,416,295,68,219,2,2,291,4,121
,내서읍제2투,3691,2427,1041,1329,17,20,2407,20,1264
,내서읍제3투,2373,1558,665,857,9,12,1543,15,815
,내서읍제4투,3256,2394,1063,1281,11,19,2374,20,862
,내서읍제5투,3103,1918,762,1109,10,16,1897,21,1185
,내서읍제6투,2347,1571,545,989,16,11,1561,10,776
,내서읍제7투,2932,1700,586,1071,5,19,1681,19,1232
,내서읍제8투,2756,1469,592,832,8,17,1449,20,1287
,내서읍제9투,2251,1217,423,744,21,13,1201,16,1034
,내서읍제10투,4197,2533,1179,1291,14,20,2504,29,1664
,내서읍제11투,2837,1706,820,843,6,16,1685,21,1131
,내서읍제12투,3940,2426,1145,1215,24,22,2406,20,1514
,내서읍제13투,3892,2463,1201,1213,9,17,2440,23,1429
,내서읍제14투,3554,2436,1312,1074,10,18,2414,22,1118
,내서읍제15투,665,446,120,317,0,2,439,7,219
회원1동,소계,9610,6454,2059,4197,63,50,6369,85,3156
,관내사전투표,2393,2393,889,1449,13,16,2367,26,0
,회원1동제1투,2588,1546,417,1086,16,12,1531,15,1042
,회원1동제2투,2576,1429,412,964,16,14,1406,23,1147
,회원1동제3투,2053,1086,341,698,18,8,1065,21,967
회원2동,소계,6472,4272,1397,2765,30,36,4228,44,2200
,관내사전투표,1633,1633,608,992,7,11,1618,15,0
,회원2동제1투,1536,760,207,535,4,7,753,7,776
,회원2동제2투,1630,944,312,599,10,9,930,14,686
,회원2동제3투,1673,935,270,639,9,9,927,8,738
회성동,소계,6006,4089,1363,2607,38,37,4045,44,1917
,관내사전투표,1765,1765,678,1030,20,16,1744,21,0
,회성동제1투,2032,1083,336,717,8,12,1073,10,949
,회성동제2투,1622,889,248,616,7,9,880,9,733
,회성동제3투,587,352,101,244,3,0,348,4,235
양덕1동,소계,9584,6132,2211,3712,58,66,6047,85,3452
,관내사전투표,2311,2311,899,1346,18,20,2283,28,0
,양덕1동제1투,2487,1221,386,782,21,15,1204,17,1266
,양덕1동제2투,2463,1381,484,856,10,11,1361,20,1082
,양덕1동제3투,2323,1219,442,728,9,20,1199,20,1104
양덕2동,소계,24284,17721,7367,9993,104,121,17585,136,6563
,관내사전투표,5269,5269,2517,2658,26,39,5240,29,0
,양덕2동제1투,3430,2176,963,1168,9,15,2155,21,1254
,양덕2동제2투,2740,1768,667,1068,10,12,1757,11,972
,양덕2동제3투,2139,1216,405,786,7,9,1207,9,923
,양덕2동제4투,1617,1036,423,586,8,10,1027,9,581
,양덕2동제5투,2137,1172,474,659,16,10,1159,13,965
,양덕2동제6투,3663,2665,909,1708,12,15,2644,21,998
,양덕2동제7투,3289,2419,1009,1360,16,11,2396,23,870
합성1동,소계,8156,5534,2250,3150,36,36,5472,62,2622
,관내사전투표,2369,2369,1031,1295,13,9,2348,21,0
,합성1동제1투,2097,1098,402,652,11,11,1076,22,999
,합성1동제2투,3690,2067,817,1203,12,16,2048,19,1623
합성2동,소계,7437,4859,1732,2986,47,41,4806,53,2578
,관내사전투표,2107,2107,847,1212,13,16,2088,19,0
,합성2동제1투,1780,927,290,607,7,9,913,14,853
,합성2동제2투,1662,855,254,575,11,7,847,8,807
,합성2동제3투,1888,970,341,592,16,9,958,12,918
구암1동,소계,8260,5541,2094,3238,57,75,5464,77,2719
,관내사전투표,1869,1869,815,981,20,30,1846,23,0
,구암1동제1투,1999,1047,356,648,9,15,1028,19,952
,구암1동제2투,1691,977,318,621,8,20,967,10,714
,구암1동제3투,2701,1648,605,988,20,10,1623,25,1053
구암2동,소계,8050,5402,2210,3009,61,48,5328,74,2648
,관내사전투표,1725,1725,802,881,13,13,1709,16,0
,구암2동제1투,2270,1290,518,730,16,7,1271,19,980
,구암2동제2투,2614,1515,581,878,15,15,1489,26,1099
,구암2동제3투,1441,872,309,520,17,13,859,13,569
봉암동,소계,3176,2041,790,1186,24,19,2019,22,1135
,관내사전투표,792,792,389,388,4,5,786,6,0
,봉암동제1투,1007,484,178,286,5,7,476,8,523
,봉암동제2투,1377,765,223,512,15,7,757,8,612
석전동,소계,14096,9831,3816,5748,62,84,9710,121,4265
,관내사전투표,3385,3385,1496,1818,17,25,3356,29,0
,석전동제1투,1094,674,222,438,8,3,671,3,420
,석전동제2투,2651,1791,792,958,5,16,1771,20,860
,석전동제3투,1609,995,335,623,11,9,978,17,614
,석전동제4투,1317,787,246,510,9,9,774,13,530
,석전동제5투,1430,744,232,480,4,11,727,17,686
,석전동제6투,2610,1455,493,921,8,11,1433,22,1155
잘못 투입·구분된 투표지,,0,8,4,4,0,0,8,0,-8
